우선순위,결함수,템플릿,요양기관명,시도,시군구,홈페이지,전화,후크전체,발송문구,발송일,회신,다음액션
5,1,C,파인드피부과의원,서울,강남구,http://www.pindderma.com/,02-511-6004,viewport 없음 — 모바일 미대응,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

파인드피부과의원 홈페이지를 휴대폰으로 열면 화면이 좌우로 밀리고 글씨가 작아서 확대해야 읽힙니다. 화면 크기 설정(viewport)이 없어 휴대폰이 PC 화면을 그대로 축소해 보여주는 상태입니다.

병원 홈페이지 방문자는 대부분 휴대폰입니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,D,포레성형외과의원,서울,강남구,https://faureps.com/,02-540-0188,개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

포레성형외과의원 홈페이지에서 온라인 문의를 받고 계신데, 개인정보처리방침 페이지가 확인되지 않습니다.

문의 과정에서 이름이나 연락처를 받으시면 개인정보를 수집하는 것이 되고, 개인정보보호법에 처리방침을 정해 공개하도록 규정되어 있습니다. 병원 홈페이지에서 흔히 빠져 있는 부분입니다.

표준 양식으로 정리하시면 됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,A,프린세스산부인과의원,서울,강남구,http://www.swoman.co.kr/,02-541-6864,HTTPS 미설정(http로만 접속),"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

프린세스산부인과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,A,한맘플러스재활의학과의원,서울,강남구,http://www.1mam.net/,02-3452-9912,HTTPS 미설정(http로만 접속),"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

한맘플러스재활의학과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,A,서울의원,서울,강북구,http://www.seoulkim.co.kr/,02-997-4890,HTTPS 미설정(http로만 접속),"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

서울의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,D,수유바로본의원,서울,강북구,https://www.suyubarobone.co.kr/,02-991-7511,개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

수유바로본의원 홈페이지에서 온라인 문의를 받고 계신데, 개인정보처리방침 페이지가 확인되지 않습니다.

문의 과정에서 이름이나 연락처를 받으시면 개인정보를 수집하는 것이 되고, 개인정보보호법에 처리방침을 정해 공개하도록 규정되어 있습니다. 병원 홈페이지에서 흔히 빠져 있는 부분입니다.

표준 양식으로 정리하시면 됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,C,리즈산부인과의원,서울,관악구,http://www.iriz.co.kr/user/branch/branch/contents_01.asp?bseq=OCAg#contents_area,02-888-1218,모바일 가로스크롤 발생,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

리즈산부인과의원 홈페이지를 휴대폰으로 열면 화면이 좌우로 밀립니다. 레이아웃이 휴대폰 화면 폭에 맞춰지지 않은 상태입니다.

병원 홈페이지 방문자는 대부분 휴대폰입니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,C,노원탑365의원,서울,노원구,https://www.no1top365.com/,02-935-0365,모바일 가로스크롤 발생,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

노원탑365의원 홈페이지를 휴대폰으로 열면 화면이 좌우로 밀립니다. 레이아웃이 휴대폰 화면 폭에 맞춰지지 않은 상태입니다.

병원 홈페이지 방문자는 대부분 휴대폰입니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,D,동대문닥터스피부과의원,서울,동대문구,https://www.doctors365.co.kr/branch/dongdaemun.php,02-6949-1201,개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

동대문닥터스피부과의원 홈페이지에서 온라인 문의를 받고 계신데, 개인정보처리방침 페이지가 확인되지 않습니다.

문의 과정에서 이름이나 연락처를 받으시면 개인정보를 수집하는 것이 되고, 개인정보보호법에 처리방침을 정해 공개하도록 규정되어 있습니다. 병원 홈페이지에서 흔히 빠져 있는 부분입니다.

표준 양식으로 정리하시면 됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,C,셀린의원,서울,마포구,https://www.cellinclinic4.com/,02-2039-6155,viewport 없음 — 모바일 미대응,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

셀린의원 홈페이지를 휴대폰으로 열면 화면이 좌우로 밀리고 글씨가 작아서 확대해야 읽힙니다. 화면 크기 설정(viewport)이 없어 휴대폰이 PC 화면을 그대로 축소해 보여주는 상태입니다.

병원 홈페이지 방문자는 대부분 휴대폰입니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,B,에스앤유피부과의원,서울,마포구,http://www.allskin.co.kr/,02-706-5252,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

에스앤유피부과의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,A,연세지움피부과의원,서울,마포구,http://www.ziumskin.com/,02-333-0606,HTTPS 미설정(http로만 접속),"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

연세지움피부과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,A,유리에성형외과의원,서울,마포구,http://www.yurieps.com/,02-6956-6279,HTTPS 미설정(http로만 접속),"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

유리에성형외과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,B,홍대고운세상피부과의원,서울,마포구,http://www.beautyforever.co.kr/,3143-3822,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

홍대고운세상피부과의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,C,오에스티의원,서울,서대문구,http://www.ostclinic.co.kr/,02-322-7570,모바일 가로스크롤 발생,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

오에스티의원 홈페이지를 휴대폰으로 열면 화면이 좌우로 밀립니다. 레이아웃이 휴대폰 화면 폭에 맞춰지지 않은 상태입니다.

병원 홈페이지 방문자는 대부분 휴대폰입니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,D,강남 리쥬엘의원,서울,서초구,https://gangnam.rejuel.com/,02-537-8889,개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

강남 리쥬엘의원 홈페이지에서 온라인 문의를 받고 계신데, 개인정보처리방침 페이지가 확인되지 않습니다.

문의 과정에서 이름이나 연락처를 받으시면 개인정보를 수집하는 것이 되고, 개인정보보호법에 처리방침을 정해 공개하도록 규정되어 있습니다. 병원 홈페이지에서 흔히 빠져 있는 부분입니다.

표준 양식으로 정리하시면 됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,B,강남리슬림의원,서울,서초구,http://reslim.co.kr/,02-536-3962,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

강남리슬림의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,C,강남헤라성형외과의원,서울,서초구,https://www.gnhera.com/,,모바일 가로스크롤 발생,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

강남헤라성형외과의원 홈페이지를 휴대폰으로 열면 화면이 좌우로 밀립니다. 레이아웃이 휴대폰 화면 폭에 맞춰지지 않은 상태입니다.

병원 홈페이지 방문자는 대부분 휴대폰입니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
5,1,B,뉴데이성형외과의원,서울,서초구,https://www.newdayps.com/,02-541-5577,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

뉴데이성형외과의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
